step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
134,CASH_OUT,409981.15,C261581681,0.0,0.0,C1831537770,2250120.94,2660102.09,0,0
280,CASH_OUT,109382.46,C530123420,50656.0,0.0,C447643618,210164.93,319547.39,0,0
738,TRANSFER,114490.39,C983453370,114490.39,0.0,C1060799549,0.0,0.0,1,0
250,PAYMENT,1720.69,C1792932777,0.0,0.0,M980363878,0.0,0.0,0,0
729,TRANSFER,1102951.39,C871824170,1102951.39,0.0,C948778919,0.0,0.0,1,0
392,TRANSFER,193706.98,C1216488552,193706.98,0.0,C2142754962,0.0,0.0,1,0
36,CASH_OUT,38899.19,C1627633149,0.0,0.0,C2021791764,124649.24,163548.43,0,0
281,TRANSFER,204778.86,C124602239,204778.86,0.0,C1687616355,0.0,0.0,1,0
656,CASH_OUT,283121.68,C1974514643,283121.68,0.0,C474804465,77431.12,360552.79,1,0
162,CASH_OUT,450404.28,C1623012341,32204.0,0.0,C275276499,206323.23,656727.51,0,0
178,CASH_OUT,31585.29,C1749113761,48962.0,17376.71,C866564987,1102832.98,1134418.26,0,0
203,CASH_OUT,167596.47,C721608008,441694.0,274097.53,C1289762752,35375.34,202971.81,0,0
12,PAYMENT,23826.84,C40635372,11105.0,0.0,M329062537,0.0,0.0,0,0
611,CASH_OUT,59649.33,C452081223,59649.33,0.0,C1923665675,807552.55,867201.88,1,0
164,CASH_OUT,1132311.86,C1916439605,1132311.86,0.0,C2060716124,5854447.18,6931746.88,1,0
336,CASH_OUT,9207.38,C202544710,9207.38,0.0,C728550781,0.0,9207.38,1,0
398,CASH_IN,105669.99,C716044923,3230975.04,3336645.03,C588198088,336817.69,231147.7,0,0
537,TRANSFER,127447.68,C1882162040,127447.68,0.0,C991907314,0.0,0.0,1,0
307,CASH_OUT,1749325.14,C1029257629,1749325.14,0.0,C1200877577,1327198.86,3076524.0,1,0
730,CASH_OUT,2154005.71,C1514500854,2154005.71,0.0,C1368085881,0.0,2154005.71,1,0
191,CASH_OUT,9220.73,C1556923426,0.0,0.0,C1808060648,282626.19,291846.92,0,0
695,CASH_OUT,1305754.09,C288815046,1305754.09,0.0,C1715910544,0.0,1305754.09,1,0
307,CASH_OUT,61214.09,C17658138,0.0,0.0,C618612661,4306004.69,4528472.09,0,0
14,CASH_IN,161292.97,C1271167220,956419.14,1117712.11,C1444733049,568080.4,772535.48,0,0
145,TRANSFER,1539687.27,C1207025716,1539687.27,0.0,C1129375709,0.0,0.0,1,0
523,CASH_OUT,25819.42,C1377632018,25819.42,0.0,C20127425,0.0,25819.42,1,0
637,TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0
502,TRANSFER,4758180.79,C1927843897,4758180.79,0.0,C1253561836,0.0,0.0,1,0
326,PAYMENT,3968.65,C1151388913,0.0,0.0,M1229618467,0.0,0.0,0,0
306,CASH_IN,129044.72,C1202015034,6173807.61,6302852.33,C713946429,328719.91,199675.19,0,0
250,CASH_OUT,100061.51,C321720374,10656.0,0.0,C1087873793,0.0,100061.51,0,0
161,CASH_OUT,306180.21,C1416061022,0.0,0.0,C1334272276,5205771.74,5511951.95,0,0
258,CASH_OUT,5379.47,C1982903480,0.0,0.0,C1950399619,53915.11,59294.57,0,0
277,PAYMENT,20853.61,C1322667581,144190.0,123336.39,M1328299103,0.0,0.0,0,0
17,CASH_OUT,61871.61,C1236805628,23776.0,0.0,C877946990,1060890.08,1122761.69,0,0
474,TRANSFER,1165171.47,C107566089,1165171.47,0.0,C956043310,0.0,0.0,1,0
356,PAYMENT,18713.08,C2060045657,100696.0,81982.92,M1842697968,0.0,0.0,0,0
305,CASH_OUT,4427.45,C565253025,0.0,0.0,C1187143037,164427.87,168855.32,0,0
501,CASH_OUT,9301213.46,C2143419144,9301213.46,0.0,C754497050,277228.74,9578442.2,1,0
38,CASH_OUT,32405.28,C2059960970,80571.0,48165.72,C1365661208,0.0,32405.28,0,0
180,PAYMENT,7380.05,C145499141,0.0,0.0,M1592193103,0.0,0.0,0,0
74,CASH_OUT,59813.61,C1784961866,59813.61,0.0,C1245192492,0.0,59813.61,1,0
141,CASH_OUT,1589614.75,C752410137,1589614.75,0.0,C404647251,2163508.38,3753123.13,1,0
626,CASH_OUT,44577.32,C259533000,44577.32,0.0,C2027781406,61298.8,105876.12,1,0
501,TRANSFER,9301213.46,C149938639,9301213.46,0.0,C1918368485,0.0,0.0,1,0
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,1,0
244,TRANSFER,2424380.16,C775900945,2424380.16,0.0,C64310148,0.0,0.0,1,0
129,CASH_OUT,56452.49,C1309708577,22276.0,0.0,C255162347,793294.52,849747.01,0,0
249,CASH_OUT,3138.25,C550487166,3138.25,0.0,C156487696,249297.18,252435.43,1,0
186,CASH_OUT,159263.54,C82189736,611273.0,452009.46,C1432747234,0.0,159263.54,0,0
290,CASH_OUT,165368.59,C158707184,165368.59,0.0,C615658157,19946.26,185314.85,1,0
214,TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,1,0
306,CASH_IN,394507.21,C637557229,719807.0,1114314.21,C931610890,0.0,0.0,0,0
577,TRANSFER,681525.62,C1600390479,681525.62,0.0,C909892782,0.0,0.0,1,0
372,CASH_OUT,36306.11,C1991818349,0.0,0.0,C228797352,578753.18,615059.29,0,0
36,CASH_OUT,1684039.12,C168686866,1684039.12,0.0,C803116137,32961658.25,34645697.37,1,0
575,CASH_OUT,130479.52,C1275541215,130479.52,0.0,C1884505964,204819.94,335299.46,1,0
518,CASH_IN,120682.59,C1246588046,674623.99,795306.59,C1318749057,401820.33,281137.74,0,0
219,TRANSFER,1128131.99,C446483369,1128131.99,0.0,C1847574055,0.0,0.0,1,0
116,TRANSFER,1243269.91,C338600181,1243269.91,0.0,C2026102647,0.0,0.0,1,0
383,CASH_IN,12742.96,C540824282,5614344.73,5627087.69,C1771190838,372652.63,359909.67,0,0
399,CASH_IN,83948.45,C1003462136,13403222.34,13487170.79,C1843094101,136326.49,52378.05,0,0
93,TRANSFER,886588.02,C391100177,886588.02,0.0,C1603792241,0.0,0.0,1,0
19,PAYMENT,15979.75,C852938703,0.0,0.0,M1769018059,0.0,0.0,0,0
184,TRANSFER,218197.42,C750619670,130471.0,0.0,C302761679,0.0,218197.42,0,0
679,CASH_OUT,403274.41,C1311838083,403274.41,0.0,C13335239,0.0,403274.41,1,0
408,CASH_OUT,398724.6,C57771214,398724.6,0.0,C1871216635,5738519.76,6137244.36,1,0
179,CASH_OUT,225361.44,C1512289615,225361.44,0.0,C513601589,592102.39,817463.83,1,0
397,PAYMENT,9278.14,C341714311,0.0,0.0,M840018382,0.0,0.0,0,0
610,CASH_OUT,298754.96,C87645050,298754.96,0.0,C1812719573,1865811.93,2164566.89,1,0
137,CASH_IN,491916.7,C367667641,3234478.26,3726394.96,C1003404574,2461707.88,1969791.18,0,0
286,CASH_OUT,143505.34,C615809258,244244.0,100738.66,C653016137,21984.6,165489.93,0,0
428,CASH_OUT,183306.21,C1642000949,183306.21,0.0,C2070997054,0.0,183306.21,1,0
140,CASH_IN,141545.51,C1340570402,9472.0,151017.51,C1475436877,1406109.74,1264564.23,0,0
679,TRANSFER,403274.41,C1168831022,403274.41,0.0,C266215740,0.0,0.0,1,0
281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,1,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0
106,CASH_OUT,186227.75,C185289348,186227.75,0.0,C1709297334,225566.47,411794.22,1,0
351,TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1,0
404,CASH_OUT,427045.21,C263421233,0.0,0.0,C940540402,2688329.57,3115374.78,0,0
592,CASH_OUT,83513.41,C1622613985,148.0,0.0,C805705211,0.0,83513.41,0,0
680,CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1,0
217,CASH_OUT,13266.93,C1202836602,13266.93,0.0,C1265498656,963180.13,976447.07,1,0
96,PAYMENT,2629.44,C1350761284,57717.86,55088.42,M2029162491,0.0,0.0,0,0
311,TRANSFER,268366.47,C1593902970,268366.47,0.0,C2132178163,0.0,0.0,1,0
241,PAYMENT,4096.99,C659583687,617.0,0.0,M1850093771,0.0,0.0,0,0
528,CASH_OUT,1016302.6,C1057118340,1016302.6,0.0,C1458829900,1149447.1,2165749.7,1,0
349,CASH_OUT,1398633.34,C1656635243,1398633.34,0.0,C1235306495,0.0,1398633.34,1,0
319,TRANSFER,92545.17,C1699397290,92545.17,0.0,C495812513,0.0,0.0,1,0
726,TRANSFER,834495.09,C1740198576,834495.09,0.0,C1453130071,0.0,0.0,1,0
731,TRANSFER,508929.61,C533095346,508929.61,0.0,C1301226150,0.0,0.0,1,0
347,TRANSFER,200790.75,C583628585,0.0,0.0,C1793455593,2186677.64,2387468.39,0,0
68,CASH_OUT,13890.42,C1020850249,13890.42,0.0,C381876590,0.0,13890.42,1,0
34,TRANSFER,1701520.55,C2134276522,21701.0,0.0,C269929607,207221.55,1908742.1,0,0
692,CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,1,0
154,CASH_OUT,141837.8,C221305576,141837.8,0.0,C1119520541,5845089.37,5986927.17,1,0
133,CASH_OUT,108039.29,C1374477855,60612.0,0.0,C715082637,13475.38,121514.67,0,0
153,TRANSFER,109008.53,C1551236270,109008.53,0.0,C1615265325,0.0,0.0,1,0
10,TRANSFER,213831.93,C1972511418,0.0,0.0,C1481468605,1361270.8,1654806.53,0,0
538,TRANSFER,202968.27,C1447646431,202968.27,0.0,C1137974608,0.0,0.0,1,0
211,TRANSFER,1330802.24,C171693930,1330802.24,0.0,C678151847,0.0,0.0,1,0
203,PAYMENT,16920.7,C60423900,0.0,0.0,M1788868181,0.0,0.0,0,0
740,CASH_OUT,748139.48,C959562247,748139.48,0.0,C1768725891,0.0,748139.48,1,0
355,CASH_OUT,137448.01,C801886536,6654.0,0.0,C1170115526,0.0,137448.01,0,0
346,PAYMENT,1745.55,C555153726,0.0,0.0,M280345263,0.0,0.0,0,0
341,TRANSFER,357824.01,C45970482,357824.01,0.0,C687230384,0.0,0.0,1,0
209,CASH_OUT,8200.53,C318405813,697191.0,688990.47,C1430003016,0.0,8200.53,0,0
259,PAYMENT,12128.1,C270056706,0.0,0.0,M1819769770,0.0,0.0,0,0
566,TRANSFER,1828.6,C1025024603,1828.6,0.0,C127507579,0.0,0.0,1,0
500,CASH_OUT,38595.77,C738521128,71944.16,33348.39,C1348422297,364921.41,403517.18,0,0
7,CASH_OUT,441445.58,C398085606,441445.58,0.0,C2072030256,98993.5,0.0,1,0
228,PAYMENT,432.02,C1409961262,96375.73,95943.71,M1075685049,0.0,0.0,0,0
157,TRANSFER,1946687.34,C1522688362,1946687.34,0.0,C1520186695,0.0,0.0,1,0
327,PAYMENT,8541.58,C995764196,474330.0,465788.42,M1857288810,0.0,0.0,0,0
399,CASH_OUT,170404.08,C1112775942,30435.0,0.0,C545509123,0.0,170404.08,0,0
375,TRANSFER,3724.3,C1177986961,3724.3,0.0,C1232954487,0.0,0.0,1,0
534,TRANSFER,771024.82,C1127605507,771024.82,0.0,C1392260750,0.0,0.0,1,0
164,TRANSFER,307917.34,C1302613281,11406.0,0.0,C1977302888,1043264.73,1351182.07,0,0
526,CASH_OUT,200008.33,C1319949415,200008.33,0.0,C1382326459,2959887.83,3159896.16,1,0
37,TRANSFER,503793.25,C140477383,503793.25,0.0,C1169138113,0.0,95709.62,1,0
347,CASH_IN,85164.97,C649142452,5114.0,90278.97,C1416110341,0.0,0.0,0,0
305,TRANSFER,10000000.0,C1660275627,12321633.57,2321633.57,C851819118,0.0,0.0,1,0
104,TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1,0
626,CASH_OUT,32382.31,C619482373,32382.31,0.0,C1978751367,0.0,32382.31,1,0
157,PAYMENT,1411.26,C596521284,52129.0,50717.74,M1635904468,0.0,0.0,0,0
45,CASH_IN,139086.3,C1461228284,56600.0,195686.3,C1567107405,424874.43,285788.13,0,0
323,CASH_OUT,90479.35,C768435729,0.0,0.0,C1473886291,812446.09,902925.43,0,0
229,TRANSFER,38580.45,C715571167,38580.45,0.0,C650699445,0.0,0.0,1,0
206,PAYMENT,18389.18,C1681362842,0.0,0.0,M73496653,0.0,0.0,0,0
403,CASH_OUT,117048.84,C118614135,0.0,0.0,C142982020,758661.32,875710.17,0,0
232,CASH_IN,154376.04,C230162368,971156.27,1125532.3,C72165206,760628.06,606252.02,0,0
326,PAYMENT,35767.29,C1621931811,372249.0,336481.71,M847543920,0.0,0.0,0,0
282,PAYMENT,2487.09,C978495118,68911.0,66423.91,M1076428993,0.0,0.0,0,0
133,CASH_OUT,22661.71,C1498308563,0.0,0.0,C1800293142,309111.9,331773.61,0,0
7,TRANSFER,262434.54,C2101686389,262434.54,0.0,C612008977,0.0,0.0,1,0
392,TRANSFER,251832.96,C1019966301,251832.96,0.0,C483110811,0.0,0.0,1,0
4,TRANSFER,169941.73,C540962910,169941.73,0.0,C2127862399,0.0,0.0,1,0
186,TRANSFER,8607089.62,C546277701,8607089.62,0.0,C680858375,0.0,0.0,1,0
226,TRANSFER,2508094.24,C1867050662,18066.0,0.0,C685649300,21591.34,2529685.58,0,0
13,CASH_OUT,287380.02,C467342960,56614.0,0.0,C1877734125,0.0,147101.9,0,0
244,CASH_OUT,2468740.94,C718874269,2468740.94,0.0,C230952140,0.0,2468740.94,1,0
95,PAYMENT,30701.44,C1317716374,29724.21,0.0,M241824482,0.0,0.0,0,0
261,CASH_OUT,62991.68,C780034900,0.0,0.0,C1456985917,259571.97,322563.64,0,0
118,TRANSFER,10000000.0,C611232899,11812161.42,1812161.42,C1347105871,0.0,0.0,1,0
465,TRANSFER,4690769.98,C43271707,4690769.98,0.0,C2144586539,0.0,0.0,1,0
323,PAYMENT,69438.48,C1780882316,0.0,0.0,M951600736,0.0,0.0,0,0
9,TRANSFER,21922.0,C102617052,21922.0,0.0,C760675871,0.0,0.0,1,0
130,PAYMENT,20553.55,C1699891839,111955.12,91401.57,M1771938297,0.0,0.0,0,0
370,TRANSFER,563149.41,C1064157081,563149.41,0.0,C755322456,0.0,0.0,1,0
206,TRANSFER,343383.9,C185593661,6986.32,0.0,C618632668,4022114.61,4365498.5,0,0
210,CASH_OUT,17309.4,C1525895677,0.0,0.0,C431766028,67186.21,84495.61,0,0
74,TRANSFER,455074.13,C178620637,455074.13,0.0,C479353061,0.0,0.0,1,0
253,PAYMENT,3832.3,C1856728165,25891.67,22059.37,M1107682789,0.0,0.0,0,0
636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
512,TRANSFER,8991625.83,C1466563113,8991625.83,0.0,C1693955122,0.0,0.0,1,0
617,TRANSFER,1398166.84,C749892305,1398166.84,0.0,C1587152098,0.0,0.0,1,0
230,CASH_OUT,16617.4,C1630014897,0.0,0.0,C1360587835,2441435.92,2458053.32,0,0
169,CASH_OUT,310712.71,C1052841054,310712.71,0.0,C1814696637,0.0,310712.71,1,0
400,CASH_OUT,51113.0,C1241305776,51113.0,0.0,C909589798,3442151.74,3493264.74,1,0
10,CASH_OUT,99729.88,C845173969,11427.0,0.0,C954686117,0.0,99729.88,0,0
183,CASH_OUT,289378.79,C1538746430,164937.71,0.0,C913870765,1996066.09,2285444.87,0,0
182,CASH_IN,51694.08,C268781450,24977.0,76671.08,C414059231,0.0,0.0,0,0
262,PAYMENT,4403.47,C239181414,108910.52,104507.06,M331699422,0.0,0.0,0,0
227,CASH_OUT,8817.22,C211298290,80758.0,71940.78,C1295942183,27564.85,36382.07,0,0
303,PAYMENT,21587.62,C863349964,0.0,0.0,M1111009300,0.0,0.0,0,0
440,TRANSFER,10000000.0,C511044281,11912961.16,1912961.16,C2122549663,0.0,0.0,1,0
616,TRANSFER,7240965.96,C1568587963,7240965.96,0.0,C362987320,0.0,0.0,1,0
275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1,0
21,PAYMENT,10560.85,C515003593,0.0,0.0,M82609973,0.0,0.0,0,0
279,CASH_OUT,98897.07,C1955555137,98897.07,0.0,C1535626226,497573.39,596470.46,1,0
187,TRANSFER,2044841.02,C1216424178,2044841.02,0.0,C988753376,0.0,0.0,1,0
283,CASH_OUT,221025.38,C1660083748,15387.0,0.0,C1398814751,0.0,221025.38,0,0
234,PAYMENT,37034.98,C1099452472,2112.0,0.0,M1480774980,0.0,0.0,0,0
257,TRANSFER,555631.59,C971746666,118293.0,0.0,C863389391,0.0,555631.59,0,0
135,PAYMENT,1133.13,C1098883237,0.0,0.0,M544251876,0.0,0.0,0,0
143,CASH_OUT,115282.61,C1078741131,0.0,0.0,C311884940,663225.91,778508.52,0,0
548,CASH_OUT,126431.61,C956623325,126431.61,0.0,C143103274,1089215.22,1215646.84,1,0
43,CASH_IN,118393.7,C728959033,50962.0,169355.7,C279942911,0.0,167607.91,0,0
522,CASH_IN,117049.46,C2146826680,30174.0,147223.46,C333671569,115753.01,0.0,0,0
254,TRANSFER,10789.0,C305749305,10789.0,0.0,C1981629622,0.0,0.0,1,0
45,CASH_OUT,4919642.57,C693406382,4919642.57,0.0,C1514738968,1414095.92,6333738.49,1,0
701,CASH_OUT,496420.67,C1977168836,496420.67,0.0,C1041919109,16031.49,512452.16,1,0
381,CASH_OUT,703882.14,C536229178,703882.14,0.0,C1631425585,100650.86,804533.01,1,0
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1,0
229,PAYMENT,39339.51,C1512738894,0.0,0.0,M1835373330,0.0,0.0,0,0
285,TRANSFER,212975.59,C1926292993,212975.59,0.0,C1181920109,0.0,0.0,1,0
406,CASH_OUT,669627.43,C390395645,669627.43,0.0,C725115961,0.0,669627.43,1,0
203,PAYMENT,11301.86,C969824698,329920.72,318618.86,M174072040,0.0,0.0,0,0
603,CASH_OUT,158879.1,C1711046896,158879.1,0.0,C1985698288,751402.72,910281.82,1,0
250,TRANSFER,52795.24,C942132935,52795.24,0.0,C90395861,0.0,0.0,1,0
235,CASH_IN,179104.22,C1136954478,176.0,179280.22,C980323740,2010454.56,1831350.33,0,0
41,CASH_OUT,129677.77,C953663607,55188.0,0.0,C97918322,4531.64,134209.41,0,0
300,CASH_IN,251900.43,C1605358552,2315694.0,2567594.43,C1974476123,1081438.48,829538.05,0,0
253,PAYMENT,17359.43,C2031058808,63863.0,46503.57,M932454735,0.0,0.0,0,0
239,CASH_OUT,495991.64,C1566359738,495991.64,0.0,C634632814,0.0,495991.64,1,0
411,CASH_OUT,281023.82,C1744244738,281023.82,0.0,C1290764514,0.0,281023.82,1,0
735,CASH_OUT,123146.28,C981071931,123146.28,0.0,C64963279,0.0,123146.28,1,0
595,CASH_OUT,816452.19,C228196194,816452.19,0.0,C253339392,1218091.0,2034543.19,1,0
697,TRANSFER,1272493.9,C425919336,1272493.9,0.0,C1954069781,0.0,0.0,1,0
192,CASH_OUT,585511.14,C1167167977,585511.14,0.0,C1270499710,67757.07,653268.21,1,0
380,PAYMENT,6156.32,C181046312,38406.0,32249.68,M1220967656,0.0,0.0,0,0
518,TRANSFER,1165187.89,C199518027,1165187.89,0.0,C519508909,0.0,0.0,1,0
86,CASH_OUT,72547.29,C1087665354,72547.29,0.0,C121215038,79736.28,152283.57,1,0
248,TRANSFER,65761.13,C1565735619,65761.13,0.0,C2066417026,0.0,0.0,1,0
695,TRANSFER,665676.43,C53387577,665676.43,0.0,C1328394120,0.0,0.0,1,0
231,PAYMENT,11273.98,C1420321435,52191.0,40917.02,M618333317,0.0,0.0,0,0
500,CASH_IN,319613.2,C1144197360,2159843.69,2479456.89,C1489234944,5344890.35,5025277.15,0,0
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0
354,CASH_OUT,274729.06,C677815747,0.0,0.0,C1267752216,282211.02,556940.08,0,0
212,TRANSFER,31593.95,C1956751505,31593.95,0.0,C1580974524,0.0,0.0,1,0
402,PAYMENT,21362.8,C870589046,16440.0,0.0,M735711481,0.0,0.0,0,0
479,TRANSFER,799517.33,C805718496,799517.33,0.0,C1770271268,0.0,0.0,1,0
42,PAYMENT,21454.32,C1992622898,53005.63,31551.31,M1678068656,0.0,0.0,0,0
524,TRANSFER,356224.26,C768066152,356224.26,0.0,C1886597663,0.0,0.0,1,0
198,TRANSFER,7620549.14,C1407135183,7620549.14,0.0,C1128587638,0.0,0.0,1,0
370,CASH_OUT,40367.51,C791906992,25559.0,0.0,C2133657098,0.0,40367.51,0,0
166,CASH_OUT,280692.99,C825371193,57810.95,0.0,C182506091,3128108.56,3408801.55,0,0
306,CASH_IN,60316.16,C1010637130,1903656.75,1963972.91,C1493834692,412754.68,352438.52,0,0
209,TRANSFER,7044227.89,C16402858,7044227.89,0.0,C2025262313,0.0,0.0,1,0
76,TRANSFER,9917.27,C1267158518,9917.27,0.0,C1985253789,0.0,0.0,1,0
232,CASH_OUT,140115.31,C1639157352,0.0,0.0,C411727676,300014.09,440129.39,0,0
12,CASH_OUT,347019.94,C570602328,0.0,0.0,C1627363444,1418144.88,1986406.7,0,0
9,CASH_OUT,95681.96,C1301427799,0.0,0.0,C801858473,256998.09,305023.32,0,0
400,CASH_OUT,4598089.88,C1115133775,4598089.88,0.0,C1079679103,771511.79,5369601.67,1,0
332,PAYMENT,16997.01,C1236507986,0.0,0.0,M833954149,0.0,0.0,0,0
205,CASH_OUT,197822.32,C1597110537,27410.0,0.0,C1357256856,1433304.62,1631126.93,0,0
403,PAYMENT,27656.37,C1553461030,0.0,0.0,M1388857807,0.0,0.0,0,0
208,CASH_OUT,454161.62,C36002672,0.0,0.0,C1757069988,2193536.94,2647698.56,0,0
661,PAYMENT,5128.0,C1807189745,0.0,0.0,M504660274,0.0,0.0,0,0
386,CASH_OUT,1975271.77,C1391941558,1975271.77,0.0,C1943513449,442672.29,2417944.06,1,0
389,CASH_OUT,173668.46,C1332434443,173668.46,0.0,C672297359,383083.73,556752.19,1,0
14,PAYMENT,27647.86,C1717012957,0.0,0.0,M307078214,0.0,0.0,0,0
20,CASH_OUT,237962.76,C1033007921,0.0,0.0,C675126749,323566.89,561529.65,0,0
187,PAYMENT,2129.23,C244467932,6358.12,4228.88,M1103465862,0.0,0.0,0,0
233,CASH_OUT,302322.26,C70351871,306083.0,3760.74,C238330012,290571.18,592893.44,0,0
260,CASH_IN,182155.54,C1932914068,61967.0,244122.54,C1877059833,10025568.76,9843413.22,0,0
697,CASH_OUT,106850.22,C1154596153,106850.22,0.0,C332712449,225081.54,331931.76,1,0
131,TRANSFER,511259.05,C1573880228,511259.05,0.0,C313140840,0.0,0.0,1,0
133,CASH_OUT,899782.7,C1241123022,899782.7,0.0,C28614156,106863.62,1006646.32,1,0
413,CASH_OUT,341441.17,C204567702,341441.17,0.0,C1336378574,0.0,341441.17,1,0
263,CASH_OUT,297465.74,C2134600514,297465.74,0.0,C2074097393,4700.53,302166.26,1,0
206,CASH_IN,437844.99,C1540377858,4792270.5,5230115.48,C1009347700,895345.53,457500.54,0,0
562,TRANSFER,8208916.0,C364617026,8208916.0,0.0,C1664077486,0.0,0.0,1,0
558,CASH_OUT,889.76,C1875485157,889.76,0.0,C1564090891,29138.76,30028.51,1,0
155,TRANSFER,538543.39,C768142657,0.0,0.0,C1324598749,1267389.17,1805932.56,0,0
157,CASH_OUT,48575.77,C345798403,86515.0,37939.23,C734792061,1042479.73,1091055.5,0,0
425,TRANSFER,10000000.0,C1619838170,39585040.37,29585040.37,C1934167334,0.0,0.0,1,0
160,DEBIT,2165.22,C1876274041,34647.0,32481.78,C1854820399,3405182.43,3017715.18,0,0
253,PAYMENT,14148.67,C1211047814,79705.0,65556.33,M635969909,0.0,0.0,0,0
329,PAYMENT,15862.19,C650961607,141345.5,125483.31,M474234416,0.0,0.0,0,0
184,PAYMENT,6351.18,C1621739596,0.0,0.0,M531366764,0.0,0.0,0,0
530,TRANSFER,398711.68,C836986280,398711.68,0.0,C1080337447,0.0,0.0,1,0
692,CASH_OUT,349619.91,C925944949,349619.91,0.0,C345169466,1472559.62,1822179.54,1,0
102,CASH_OUT,872199.82,C1572733222,872199.82,0.0,C1065349988,5447159.73,6319359.54,1,0
34,PAYMENT,6463.91,C744913946,142096.0,135632.09,M1252831220,0.0,0.0,0,0
492,TRANSFER,2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1,0
241,CASH_OUT,325470.07,C570536992,325470.07,0.0,C437423112,19771.15,345241.22,1,0
361,TRANSFER,1742012.06,C1829363360,1742012.06,0.0,C826844861,0.0,0.0,1,0
444,TRANSFER,10000000.0,C1295280435,23752520.6,13752520.6,C36989160,0.0,0.0,1,0
498,TRANSFER,10000000.0,C1764331146,19593838.63,9593838.63,C458755308,0.0,0.0,1,0
450,TRANSFER,21708.13,C1271248505,21708.13,0.0,C78762401,0.0,0.0,1,0
190,TRANSFER,10000000.0,C1102554601,10185510.21,185510.21,C335271811,0.0,0.0,1,0
35,TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1,0
588,CASH_OUT,98533.36,C1725698995,98533.36,0.0,C62219962,0.0,98533.36,1,0
462,CASH_OUT,1433038.32,C994987867,1433038.32,0.0,C725098002,116466.92,1549505.24,1,0
44,CASH_OUT,147808.75,C406116825,0.0,0.0,C2054774691,612390.27,760199.01,0,0
373,TRANSFER,571996.82,C499641545,10958.0,0.0,C1068152940,2256965.98,2828962.81,0,0
716,CASH_OUT,455386.57,C1878016085,455386.57,0.0,C566136377,0.0,455386.57,1,0
136,CASH_OUT,311318.02,C629357051,40626.0,0.0,C2097247419,3963558.81,4077129.17,0,0
579,CASH_OUT,254564.81,C952265131,254564.81,0.0,C502635125,1998631.83,2253196.63,1,0
368,TRANSFER,1050635.77,C2102374682,1050635.77,0.0,C1827800010,0.0,0.0,1,0
44,CASH_IN,1114.03,C311670761,4036723.48,4037837.51,C1997896586,572284.36,571170.32,0,0
209,PAYMENT,8011.75,C1694579345,21544.0,13532.25,M1758552320,0.0,0.0,0,0
101,TRANSFER,891944.51,C1150010764,891944.51,0.0,C21652868,0.0,0.0,1,0
253,PAYMENT,32907.22,C1713737465,11125.0,0.0,M2118872313,0.0,0.0,0,0
603,TRANSFER,158879.1,C1226871955,158879.1,0.0,C1363273657,0.0,0.0,1,0
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1,0
225,CASH_OUT,84703.87,C1976888667,84703.87,0.0,C239391971,773479.2,858183.06,1,0
108,CASH_OUT,7060216.94,C1396053431,7060216.94,0.0,C2116038737,194244.35,7254461.29,1,0
39,CASH_IN,143236.95,C380613766,377553.48,520790.43,C177700322,1325596.06,1182359.11,0,0
154,PAYMENT,5617.11,C1685537446,145537.38,139920.27,M421308173,0.0,0.0,0,0
497,TRANSFER,1416055.74,C1046272255,1416055.74,0.0,C1677911450,0.0,0.0,1,0
151,CASH_OUT,338229.88,C1791019967,338229.88,0.0,C248286792,153679.25,491909.13,1,0
463,TRANSFER,4152435.91,C1158527799,4152435.91,0.0,C1983304819,0.0,0.0,1,0
618,CASH_OUT,1743864.1,C1063377815,1743864.1,0.0,C674523745,145959.55,1889823.65,1,0
731,TRANSFER,219275.19,C868020518,219275.19,0.0,C1828774978,0.0,0.0,1,0
547,CASH_OUT,82764.07,C1026137221,82764.07,0.0,C1774300494,99601.89,182365.96,1,0
164,PAYMENT,2307.74,C513889069,68450.0,66142.26,M1209807738,0.0,0.0,0,0
